상호명,상권업종소분류명,시도명,시군구명,위도,경도
GS25제대,편의점,제주특별자치도,제주시,33.4497381225246,126.558415649621
그루,카페,제주특별자치도,제주시,33.4357294649264,126.554002374216
지에스25탐라스테이점,편의점,제주특별자치도,제주시,33.4869238758721,126.391244853714
세븐일레븐제주함덕일주점,편의점,제주특별자치도,제주시,33.536955679203,126.657193330505
씨유제주라마다호텔점,편의점,제주특별자치도,제주시,33.5188125544066,126.51814190137
수애기베이커리,카페,제주특별자치도,서귀포시,33.2222175892454,126.244191113064
카페봄봄세화점,카페,제주특별자치도,제주시,33.5245319250153,126.853621827423
하논무인카페,카페,제주특별자치도,서귀포시,33.2442224692876,126.563153758524
레몬비서호,편의점,제주특별자치도,서귀포시,33.2496323959703,126.514559595363
디티이커피,카페,제주특별자치도,제주시,33.5045048668731,126.537205485631
달달한구,카페,제주특별자치도,서귀포시,33.2425797192801,126.562646895784
아일랜드팩토리풍류,카페,제주특별자치도,제주시,33.5105110859681,126.523364828892
엔제리너스제주,카페,제주특별자치도,제주시,33.4955255213554,126.532539966535
카페까르네,카페,제주특별자치도,제주시,33.5159019228739,126.868177996173
씨유제주하도점,편의점,제주특별자치도,제주시,33.5186037489041,126.883178836509
장제현커피,카페,제주특별자치도,서귀포시,33.2498654791815,126.408088308253
로비나발리,카페,제주특별자치도,제주시,33.4443521587054,126.285072933069
더3스페이스,카페,제주특별자치도,제주시,33.3994080337831,126.380666123375
양지다방,카페,제주특별자치도,서귀포시,33.2214417850354,126.253079779781
올레하우스편의점,편의점,제주특별자치도,서귀포시,33.2493721588553,126.29928380461
로우하이,카페,제주특별자치도,제주시,33.4633594098491,126.339023713398
카페조아,카페,제주특별자치도,제주시,33.489753654515,126.502022679582
오마이살롱,카페,제주특별자치도,서귀포시,33.2565545996355,126.306716982363
쿠마리카페,카페,제주특별자치도,서귀포시,33.241587923087,126.333122608835
지에스25한림금능점,편의점,제주특별자치도,제주시,33.3866198588252,126.231669628969
해브어싯,카페,제주특별자치도,서귀포시,33.2577314974025,126.524538216071
FunFun도채비휴게소,카페,제주특별자치도,제주시,33.4514304039576,126.487410013375
토투가,카페,제주특별자치도,제주시,33.4428384491333,126.289946275215
씨유서귀일주대로점,편의점,제주특별자치도,서귀포시,33.2828639615984,126.718348180003
카치토,카페,제주특별자치도,제주시,33.4740715859193,126.483575891335
GS25이호해수욕장점,편의점,제주특별자치도,제주시,33.4998510421271,126.456852839878
투썸플레이스서귀포,카페,제주특별자치도,서귀포시,33.2518163780675,126.510480481111
혜안,카페,제주특별자치도,제주시,33.45040123184,126.453321641703
무인카페솔정,카페,제주특별자치도,제주시,33.5336015582288,126.83873897881
김녕에사는김영훈,카페,제주특별자치도,제주시,33.5542645947287,126.746340486695
이반다방,카페,제주특별자치도,서귀포시,33.2207578165897,126.253289404475
대정로스터리카페,카페,제주특별자치도,서귀포시,33.2466129584418,126.283414452252
오델로,카페,제주특별자치도,서귀포시,33.2791751942489,126.717866243184
제주공간,카페,제주특별자치도,제주시,33.4857480010507,126.483764837008
카페봄봄용담점,카페,제주특별자치도,제주시,33.5125846386517,126.509479877787
세븐일레븐서귀포산방,편의점,제주특별자치도,서귀포시,33.2376133457817,126.307016723003
전농로일공일,카페,제주특별자치도,제주시,33.5045095945637,126.524172597286
키친테왁,카페,제주특별자치도,제주시,33.5078014545296,126.546077748044
용담마을협동조합,카페,제주특별자치도,제주시,33.5106949864019,126.517304349323
오라디오라,카페,제주특별자치도,서귀포시,33.2350501227454,126.3081634638
제주아이푸드,카페,제주특별자치도,제주시,33.5117385719037,126.526059601217
씨유제주중문,편의점,제주특별자치도,서귀포시,33.2562519157446,126.433897312026
도린곁,카페,제주특별자치도,제주시,33.473542768157,126.501964814433
씨유제주해밀타운점,편의점,제주특별자치도,제주시,33.5435527224904,126.659514485766
씨유제주대흘점,편의점,제주특별자치도,제주시,33.49337856982,126.666006043368
칼디의선물,카페,제주특별자치도,제주시,33.5001362454819,126.501091554769
등머울카페,카페,제주특별자치도,제주시,33.5147957890358,126.967784897092
봉자커피,카페,제주특별자치도,제주시,33.4880024275328,126.598302742529
세븐일레븐제주도두점,편의점,제주특별자치도,제주시,33.5047768624162,126.463785121692
지에스25서귀도순점,편의점,제주특별자치도,서귀포시,33.2524866024581,126.473690734154
제주삼화백다방,카페,제주특별자치도,제주시,33.5172873440624,126.587662087012
망고레이천지연폭포점,카페,제주특별자치도,서귀포시,33.2433717084658,126.559681479917
아이엠셀럽커피,카페,제주특별자치도,제주시,33.3890918822578,126.226134373914
위드비키,카페,제주특별자치도,제주시,33.4958664054024,126.440725546815
지에스25제주,편의점,제주특별자치도,제주시,33.4983833705664,126.530103312346
띠아모북,카페,제주특별자치도,제주시,33.4888377805081,126.476677121925
GS25신,편의점,제주특별자치도,서귀포시,33.254571300245,126.507170607941
신제주빠빠라기,카페,제주특별자치도,제주시,33.4880109732976,126.490293489464
cu서귀강정이어도로점;레지나,편의점,제주특별자치도,서귀포시,33.236663818921,126.500104047591
씨유서부관광점,편의점,제주특별자치도,제주시,33.4631147279172,126.451509989678
씨유제주에코,편의점,제주특별자치도,제주시,33.4858717543473,126.483172317603
세븐일레븐서귀포코델리아점,편의점,제주특별자치도,서귀포시,33.4549278802115,126.910272793716
마노르블랑,카페,제주특별자치도,서귀포시,33.2548296421747,126.294979967986
GS25제주성산항점,편의점,제주특별자치도,서귀포시,33.4693572759399,126.92991253393
비치스브류,카페,제주특별자치도,제주시,33.5439312869563,126.672853340681
월정리카페스쿠버스,카페,제주특별자치도,제주시,33.552474754992,126.792207134017
에바,카페,제주특별자치도,제주시,33.4907266684473,126.430676190915
코코메아,카페,제주특별자치도,제주시,33.3596950189274,126.202543109729
씨유서귀논짓물점,편의점,제주특별자치도,서귀포시,33.2367482879201,126.387888077588
씨유제주성화로점,편의점,제주특별자치도,제주시,33.5113323248185,126.505171022522
에이바우트커피연북로점,카페,제주특별자치도,제주시,33.4820948329253,126.498720373917
베이크띵스베럴,카페,제주특별자치도,제주시,33.4912293583984,126.538535089151
아이갓에브리씽,카페,제주특별자치도,제주시,33.4882126289508,126.497727487154
에듀테인먼트노크,카페,제주특별자치도,제주시,33.4740733701631,126.609792388468
씨유제주하귀점,편의점,제주특별자치도,제주시,33.4803183517478,126.401135528656
사우다드,카페,제주특별자치도,서귀포시,33.2256101184994,126.253559276394
GS25노형한빛점,편의점,제주특별자치도,제주시,33.4839438597453,126.48137617326
내딸에게,카페,제주특별자치도,제주시,33.467374131328,126.54860146498
더벤티제주용담점,카페,제주특별자치도,제주시,33.5131880504069,126.507044005892
탄탄면공방제주점,카페,제주특별자치도,제주시,33.4856874020762,126.534475779734
씨유서귀씨엘호텔점,편의점,제주특별자치도,서귀포시,33.2468275138731,126.557861446292
해비치바람의집,카페,제주특별자치도,서귀포시,33.3125137786196,126.836473311078
바당카페,카페,제주특별자치도,서귀포시,33.2384329274394,126.439226612148
씨유제주화북진남점,편의점,제주특별자치도,제주시,33.5227288927302,126.56281367854
민박사봉평막국수교래점,카페,제주특별자치도,제주시,33.4370938740001,126.680610440096
이디야커피서귀포,카페,제주특별자치도,서귀포시,33.2556952665259,126.574729598358
레몬비와흘점,편의점,제주특별자치도,제주시,33.4820573568433,126.653912943027
슬로우,카페,제주특별자치도,서귀포시,33.2827453380663,126.717725939112
알베로,카페,제주특별자치도,서귀포시,33.4386125137217,126.85673438347
카페앤틱애월,카페,제주특별자치도,제주시,33.482634622345,126.414170591874
씨유제주영어,편의점,제주특별자치도,서귀포시,33.2957772557533,126.289615494836
에이바우트커피화북,카페,제주특별자치도,제주시,33.5188005306124,126.563543855849
씨유제주한림점,편의점,제주특별자치도,제주시,33.4168899828805,126.265043090978
저바다에누워,카페,제주특별자치도,제주시,33.3672309928674,126.20514983169
씨유제주관덕점,편의점,제주특별자치도,제주시,33.5123367981924,126.522192411118
세븐일레븐제주조천우회로점,편의점,제주특별자치도,제주시,33.5310521595048,126.68507755423
파란상자,카페,제주특별자치도,제주시,33.5411344064956,126.828668866414
달카라멜,카페,제주특별자치도,제주시,33.5401017441483,126.673696793059
씨유제주가령로점,편의점,제주특별자치도,제주시,33.5042189740528,126.537906539525
커피커넥쳐스,카페,제주특별자치도,제주시,33.4825128798924,126.492886412385
먼트커피,카페,제주특별자치도,제주시,33.4848525398326,126.472375731514
안녕돌하르방,카페,제주특별자치도,제주시,33.5388423430241,126.688806779852
에이에이에이,카페,제주특별자치도,서귀포시,33.2794152111305,126.361463291256
투빅커피효돈점,카페,제주특별자치도,서귀포시,33.2607683960756,126.612417669613
씨유중문오션힐스점,편의점,제주특별자치도,서귀포시,33.2470431206524,126.429246071556
지에스25제주월산타운점,편의점,제주특별자치도,제주시,33.4757507420638,126.460801002719
GS25쇠소깍점,편의점,제주특별자치도,서귀포시,33.2505618637908,126.621176205559
루브린,카페,제주특별자치도,서귀포시,33.2723220644016,126.683841376099
꽃향유,카페,제주특별자치도,제주시,33.4570741187869,126.347299800308
청춘다방,카페,제주특별자치도,제주시,33.4911601559504,126.497559824937
한나스토리,카페,제주특별자치도,제주시,33.4910564798946,126.540537441994
마마뜰,카페,제주특별자치도,서귀포시,33.3101940629254,126.333577945024
망고홀릭법환점,카페,제주특별자치도,서귀포시,33.2342634786721,126.51323905857
지그라나다,카페,제주특별자치도,제주시,33.4994587026933,126.464065425601
씨유서귀남원태위로점,편의점,제주특별자치도,서귀포시,33.2799047965257,126.721545834081
볕이드는곳벧디,카페,제주특별자치도,제주시,33.4716185096656,126.487743019353
지에스25서귀서광동리점,편의점,제주특별자치도,서귀포시,33.2892321641258,126.322003532743
에브리씽글데이카페,카페,제주특별자치도,서귀포시,33.2502077937682,126.27518694161
빽다방제주삼도일동점,카페,제주특별자치도,제주시,33.5070613821879,126.519573859628
메가엠지씨커피제주대점,카페,제주특별자치도,제주시,33.4603426942654,126.561449044287
씨유서귀신북로점,편의점,제주특별자치도,서귀포시,33.2583832744374,126.513556074598
랜딩커피,카페,제주특별자치도,서귀포시,33.4355131042593,126.918906477387
티나,카페,제주특별자치도,제주시,33.4259039519926,126.269300252913
집밥뚝딱삼화점,편의점,제주특별자치도,제주시,33.5144892771681,126.57605096263
보네르,카페,제주특별자치도,제주시,33.4932870615433,126.536673336405
GS중문,편의점,제주특별자치도,서귀포시,33.2582397851484,126.426962543928
콩툰,카페,제주특별자치도,서귀포시,33.2550541938073,126.571835224664
지에스25제주원당점,편의점,제주특별자치도,제주시,33.5291054906551,126.59259026431
르토아베이스먼트,카페,제주특별자치도,제주시,33.5329865385963,126.844273700734
소우주,카페,제주특별자치도,서귀포시,33.3212861429014,126.843083274771
공백,카페,제주특별자치도,제주시,33.5526998707165,126.715042094095
씨유제주도두,편의점,제주특별자치도,제주시,33.5026722729631,126.464971135443
스타벅스부동산,카페,제주특별자치도,제주시,33.5166903273771,126.503558276314
씨유서귀강정천점,편의점,제주특별자치도,서귀포시,33.2338763643801,126.484294976734
에이바우트커피서귀포,카페,제주특별자치도,서귀포시,33.2494698132513,126.514485379441
소은,카페,제주특별자치도,제주시,33.5045432301406,126.52120208292
샤론앤이든,카페,제주특별자치도,제주시,33.4836568929245,126.477450682618
씨유제주이도삼성로점,편의점,제주특별자치도,제주시,33.5072952207125,126.526449745697
온월,카페,제주특별자치도,제주시,33.3963836593317,126.264334380117
씨유제주월성로점,편의점,제주특별자치도,제주시,33.5016413094073,126.50544140676
씨유예래반딧불이점,편의점,제주특별자치도,서귀포시,33.2434472900028,126.38604950332
지에스25제주노형중점,편의점,제주특별자치도,제주시,33.4796588084422,126.474365349175
봉성리북까페,카페,제주특별자치도,제주시,33.4153105270399,126.311908664835
정클리언스,카페,제주특별자치도,제주시,33.4925839598376,126.520127293833
지에스25연동달그네,편의점,제주특별자치도,제주시,33.4856946449088,126.490479213598
카페킹,카페,제주특별자치도,제주시,33.4883731430628,126.517707984941
루이,카페,제주특별자치도,제주시,33.4719131415507,126.507041164045
모뉴에트,카페,제주특별자치도,제주시,33.4914639287119,126.902186209008
카페시오,카페,제주특별자치도,제주시,33.4652454869465,126.337664763932
커피마마제주연동점,카페,제주특별자치도,제주시,33.4891932249617,126.490577087361
베짱이컴퍼니,카페,제주특별자치도,제주시,33.4720792190542,126.540895813171
씨유제주516도로점,편의점,제주특별자치도,서귀포시,33.2687518650494,126.585710667134
씨유서귀,편의점,제주특별자치도,서귀포시,33.2410346264919,126.564274772349
도스페이스,카페,제주특별자치도,서귀포시,33.2900611403087,126.302361895661
사막커피로스터스,카페,제주특별자치도,제주시,33.4707428481357,126.540354207386
세븐일레븐서귀올레,편의점,제주특별자치도,서귀포시,33.2494259556093,126.563460523395
춘배네코히,카페,제주특별자치도,서귀포시,33.2464453409689,126.559419270517
반디왓,카페,제주특별자치도,제주시,33.3059058764334,126.262378479355
카페사분의이,카페,제주특별자치도,제주시,33.3510041933306,126.184574360782
씨유제주,편의점,제주특별자치도,제주시,33.50702761325,126.520165976689
석화,카페,제주특별자치도,제주시,33.4916744686435,126.493231150986
빽다방제주일도,카페,제주특별자치도,제주시,33.5120296771657,126.531482564516
리치망고신화월드점,카페,제주특별자치도,서귀포시,33.3049703350934,126.31635204442
셔링,카페,제주특별자치도,제주시,33.5235416148195,126.584133962032
이마고,카페,제주특별자치도,서귀포시,33.3250484383839,126.795250979129
씨유제주청사로점,편의점,제주특별자치도,제주시,33.4906911912124,126.527314889751
씨유제주용화,편의점,제주특별자치도,제주시,33.509779991715,126.504770875696
투썸플레이스제주애월하귀점,카페,제주특별자치도,제주시,33.4886489505867,126.418154348735
세븐일레븐서귀포롯데기숙사점,편의점,제주특별자치도,서귀포시,33.2510866027151,126.395782573352
지에스25서귀위미점,편의점,제주특별자치도,서귀포시,33.2738591005715,126.654929839813
세븐제주오라점,편의점,제주특별자치도,제주시,33.4967305725362,126.519943001284
열두달,카페,제주특별자치도,제주시,33.3223834560579,126.170321447563
레몬비협재,편의점,제주특별자치도,제주시,33.394248097424,126.240588023356
비엔올더타임,카페,제주특별자치도,제주시,33.4842429080411,126.481740214954
강철카페,카페,제주특별자치도,서귀포시,33.2918247156609,126.284290418362
길카페,카페,제주특별자치도,서귀포시,33.3246869026955,126.830586519889
프레질스콘,카페,제주특별자치도,제주시,33.5161161284776,126.527327352307
나의왼손,카페,제주특별자치도,서귀포시,33.3720622757104,126.855113492893
해빙펀,카페,제주특별자치도,제주시,33.4827169130867,126.485515072275
커피를그리다리다커피,카페,제주특별자치도,제주시,33.4831059497853,126.538524372853
씨유제주과원점,편의점,제주특별자치도,제주시,33.4761120563765,126.486436312429
가호,카페,제주특별자치도,제주시,33.484738727524,126.390571531486
씨유서귀포,편의점,제주특별자치도,서귀포시,33.2598999614336,126.560070785733
귤낭,카페,제주특별자치도,제주시,33.474902238167,126.473146101643
벌크커피연북로점,카페,제주특별자치도,제주시,33.4814236886256,126.484565150263
뮤커피,카페,제주특별자치도,제주시,33.4884207048666,126.433101522802
카페인중독제주,카페,제주특별자치도,제주시,33.5048134675053,126.525828297996
세븐일레븐제주신산파크점,편의점,제주특별자치도,제주시,33.5044174281854,126.530737954379
안녕세화씨,카페,제주특별자치도,제주시,33.5265095254801,126.856266666003
바빈스커피모슬포점,카페,제주특별자치도,서귀포시,33.2185768542216,126.251945640561
세븐일레븐제주아라미화점,편의점,제주특별자치도,제주시,33.4693687542935,126.544245001306
제주담다KBS제주점,카페,제주특별자치도,제주시,33.489082766913,126.519350354381
푸른감람나무,카페,제주특별자치도,제주시,33.4811068502715,126.541612098048
씨유제주,편의점,제주특별자치도,제주시,33.4927973516931,126.535911940555
씨유제주이호오광점,편의점,제주특별자치도,제주시,33.4865498298385,126.460346739421
정다운다방,카페,제주특별자치도,제주시,33.5231285456563,126.856283023341
씨유제주캠퍼스점,편의점,제주특별자치도,제주시,33.4603145048557,126.561126487602
씨유서귀포송산점,편의점,제주특별자치도,서귀포시,33.2446510823687,126.564535812996
올디벗구디,카페,제주특별자치도,서귀포시,33.2529634977263,126.473462522311
GS25제주우령점,편의점,제주특별자치도,제주시,33.4906073494235,126.42630829883
바블,카페,제주특별자치도,제주시,33.4987738611503,126.530843736238
GS25연동,편의점,제주특별자치도,제주시,33.4867510745313,126.490860381876
귤랑,카페,제주특별자치도,제주시,33.4804272725997,126.447893463283
GS25제주중앙,편의점,제주특별자치도,제주시,33.4923186414439,126.470479643637
쿠키키cookiki,카페,제주특별자치도,제주시,33.4821246729424,126.405534374997
서쪽하늘,카페,제주특별자치도,제주시,33.2892222763484,126.166201771415
이디야삼도점,카페,제주특별자치도,제주시,33.5045824353528,126.5196844152
섬타르공항드림,카페,제주특별자치도,제주시,33.4875729662291,126.478201880576
리치망고,카페,제주특별자치도,제주시,33.5424888491335,126.669499519961
씨유이호테우,편의점,제주특별자치도,제주시,33.4968902902704,126.451953518627
노닐다,카페,제주특별자치도,제주시,33.4941886504615,126.951016239135
에이치비디프로젝트,카페,제주특별자치도,제주시,33.4799669840149,126.4747508118
백록다방,카페,제주특별자치도,서귀포시,33.248032224866,126.561975907355
세븐제주저온센터주,편의점,제주특별자치도,제주시,33.4844447209048,126.640583006071
씨유제주설촌로점,편의점,제주특별자치도,제주시,33.5246821288302,126.582793693469
지에스25제주아쿠아플라넷,편의점,제주특별자치도,서귀포시,33.4329760445783,126.927791118688
씨유제주남원의귀점,편의점,제주특별자치도,서귀포시,33.3117212014105,126.716623190595
씨유서귀켄싱턴리조트점,편의점,제주특별자치도,서귀포시,33.2336705309805,126.489038287505
세화카페텐더럽,카페,제주특별자치도,제주시,33.5252128901337,126.857711288822
빈센트커피아라점,카페,제주특별자치도,제주시,33.4715903948141,126.545255382169
세븐일레븐서귀포신화역사로점,편의점,제주특별자치도,서귀포시,33.3093057562279,126.327678873002
초원길,카페,제주특별자치도,서귀포시,33.2724573070463,126.365485295625
디트루키친,카페,제주특별자치도,제주시,33.4765933385161,126.540118902443
씨유서귀예래해안로점,편의점,제주특별자치도,서귀포시,33.2556506036644,126.401749990307
에오마르,카페,제주특별자치도,제주시,33.5257406275064,126.586567029956
가치있는생활,카페,제주특별자치도,서귀포시,33.2807270158593,126.278240969228
카페봄봄,카페,제주특별자치도,제주시,33.5351613371551,126.623007843691
오르또,카페,제주특별자치도,서귀포시,33.4689640496784,126.920725680612
CU제주전농로점,편의점,제주특별자치도,제주시,33.5046061497911,126.516509473182
세븐일레븐제주한림일주점,편의점,제주특별자치도,제주시,33.4019361896395,126.267168372469
쉼표,카페,제주특별자치도,제주시,33.3952482032603,126.241955113494
하빌리스,카페,제주특별자치도,제주시,33.5045726889428,126.51717690735
진다방,카페,제주특별자치도,서귀포시,33.2232458004313,126.25773081288
씨유제주부영7차점,편의점,제주특별자치도,제주시,33.5170252333879,126.582087761097
올레시장,카페,제주특별자치도,서귀포시,33.2498940416934,126.563243580751
핸즈커피,카페,제주특별자치도,제주시,33.511894696461,126.538759069196
제주커피집심심,카페,제주특별자치도,제주시,33.480634230072,126.476898600575
팔공티,카페,제주특별자치도,제주시,33.5209097676399,126.584372604129
놀숲제주외도점,카페,제주특별자치도,제주시,33.4860883182057,126.431728714801
우리주택주,카페,제주특별자치도,제주시,33.4729448634793,126.485809508851
한라원얌얌카페,카페,제주특별자치도,제주시,33.394133406117,126.373426916725
세븐일레븐서귀포,편의점,제주특별자치도,서귀포시,33.2473476015267,126.559597161263
협재만덕휴게소,편의점,제주특별자치도,제주시,33.391561482702,126.237666465626
세븐일레븐한림로점,편의점,제주특별자치도,제주시,33.3951328409729,126.242257068443
세븐일레븐서귀포,편의점,제주특별자치도,서귀포시,33.2490231806782,126.566885607524
슬레이트룸커피,카페,제주특별자치도,서귀포시,33.265585388221,126.304499139292
미미끄,카페,제주특별자치도,제주시,33.4904695178894,126.427697281264
블러프커피앤그릴,카페,제주특별자치도,제주시,33.4661494215444,126.508676633953
씨유제주명월점,편의점,제주특별자치도,제주시,33.3856766195897,126.26650952932
가파도로와,카페,제주특별자치도,서귀포시,33.1729239286862,126.267954414272
스윗대디,카페,제주특별자치도,제주시,33.4950409637353,126.547736962775
노기다제주특별자치도의회점,카페,제주특별자치도,제주시,33.490437981805,126.499565412552
헌치카페,카페,제주특별자치도,제주시,33.4549651253249,126.770927903991
씨유제주탑동로점,편의점,제주특별자치도,제주시,33.5167406939378,126.523266086692
오르바,카페,제주특별자치도,서귀포시,33.2403916068887,126.609567691247
씨유제주우성아파트점,편의점,제주특별자치도,제주시,33.5024612518834,126.547784469689
카페비아라테,카페,제주특별자치도,서귀포시,33.2853848668707,126.301304144133
GS25노형에비뉴점,편의점,제주특별자치도,제주시,33.4824022349852,126.483558739508
카페팔레트,카페,제주특별자치도,제주시,33.5109609037368,126.48483136299
마리따,카페,제주특별자치도,제주시,33.4443488713372,126.284502974569
열린까페,카페,제주특별자치도,서귀포시,33.2427065932232,126.61756191875
타임스탬프,카페,제주특별자치도,제주시,33.5348119474083,126.623741439471
바람불어좋은날,카페,제주특별자치도,서귀포시,33.2371382840371,126.297868620489
지에스25연동모디움점,편의점,제주특별자치도,제주시,33.4903834478548,126.488418059553
GS25제주신엄점,편의점,제주특별자치도,제주시,33.4729759923959,126.371310893535
GS25탑동공원점,편의점,제주특별자치도,제주시,33.5175698936615,126.520861237886
카페아로하,카페,제주특별자치도,서귀포시,33.2527775729195,126.570526399762
투썸플레이스곽지과물,카페,제주특별자치도,제주시,33.4493437117272,126.305122448696
자드부팡,카페,제주특별자치도,제주시,33.5123429831861,126.710514024037
지에스25도련해피점,편의점,제주특별자치도,제주시,33.5016937947601,126.59434375579
GS25,편의점,제주특별자치도,제주시,33.5019489496067,126.531235553956
투빅,카페,제주특별자치도,서귀포시,33.2791521283738,126.719626762362
세븐일레븐제주시민회관점,편의점,제주특별자치도,제주시,33.5085404491729,126.524365788592
카페투비,카페,제주특별자치도,제주시,33.5128592775354,126.526774618516
아이앤지,카페,제주특별자치도,제주시,33.4854771345627,126.674891676926
천년의미;영평나인,카페,제주특별자치도,제주시,33.4780216146896,126.568751294112
와산댕댕마실카페,카페,제주특별자치도,제주시,33.498893507645,126.678564995448
애월더선셋,카페,제주특별자치도,제주시,33.45613559567,126.308875870357
카페인사리,카페,제주특별자치도,제주시,33.5391651319378,126.825948831596
미남미녀,카페,제주특별자치도,서귀포시,33.2602263888442,126.412160965605
올인블룸,카페,제주특별자치도,서귀포시,33.3075947844526,126.807715564376
외인다방,카페,제주특별자치도,서귀포시,33.2503331170935,126.562468777401
세븐일레븐서귀포,편의점,제주특별자치도,서귀포시,33.2567687389423,126.572256126205
인더오조,카페,제주특별자치도,서귀포시,33.4691711297633,126.920273662998
씨유서귀라메르점,편의점,제주특별자치도,서귀포시,33.2486666160421,126.557798532739
씨유제주노형길점,편의점,제주특별자치도,제주시,33.4808567143366,126.476208680529
세븐일레븐제주장전,편의점,제주특별자치도,제주시,33.45244930979,126.38076258138
세븐일레븐제주현대오피스텔점,편의점,제주특별자치도,제주시,33.4908655816036,126.487274627167
리듬,카페,제주특별자치도,제주시,33.5138330575029,126.51976246296
옥분상회,카페,제주특별자치도,서귀포시,33.2802392585026,126.717927227443
카페성지,카페,제주특별자치도,제주시,33.5096957417189,126.524693111856
서귀포호텔편의점,편의점,제주특별자치도,서귀포시,33.2731256947559,126.394654067322
앤더스제주,카페,제주특별자치도,서귀포시,33.2715248675447,126.202068319829
지에스25서귀서홍점,편의점,제주특별자치도,서귀포시,33.2598307951477,126.55583200013
멍우주,카페,제주특별자치도,서귀포시,33.2326417291631,126.36723208112
씨유제주신촌동수동점,편의점,제주특별자치도,제주시,33.5174003223066,126.623127957966
카페테리아구상나무,카페,제주특별자치도,서귀포시,33.3072162270515,126.586012070538
프렌즈스크린앤데미다,카페,제주특별자치도,제주시,33.4949998568006,126.551309795777
파인브레드,카페,제주특별자치도,제주시,33.4627387162731,126.33423090939
섭지로카페,카페,제주특별자치도,서귀포시,33.4446101673969,126.918586124624
메가엠지씨커피제주동문,카페,제주특별자치도,제주시,33.5133261613587,126.526266208425
씨오버더썬샤인,카페,제주특별자치도,제주시,33.5367769341804,126.840089622859
콜라,카페,제주특별자치도,제주시,33.4433185660302,126.291921158764
씨유제주토산점,편의점,제주특별자치도,서귀포시,33.3265038377131,126.766710748665
에이엠11,카페,제주특별자치도,제주시,33.4839542947907,126.377859389188
오늘의감정오감,카페,제주특별자치도,제주시,33.5219711058146,126.861215013803
베니스,카페,제주특별자치도,서귀포시,33.2585853438237,126.576153662307
지에스25서귀송악산점,편의점,제주특별자치도,서귀포시,33.2068331635019,126.28961622907
씨유제주우도해변길점,편의점,제주특별자치도,제주시,33.5143417586627,126.957129274105
사우스카페,카페,제주특별자치도,서귀포시,33.2453899582715,126.325915334626
세븐일레븐서귀포산방,편의점,제주특별자치도,서귀포시,33.2489601584325,126.298171125165
엠닷에이(M.ACo.，Ltd.)주,편의점,제주특별자치도,제주시,33.364938900386,126.19921817736
봄봄삼도점,카페,제주특별자치도,제주시,33.5049354290755,126.513106815499
카페하모,카페,제주특별자치도,서귀포시,33.2261065038907,126.247654869642
정은카페,카페,제주특별자치도,서귀포시,33.448016324864,126.915689787655
김한미술관,카페,제주특별자치도,제주시,33.4090490418341,126.287168301499
지에스25금악중앙,편의점,제주특별자치도,제주시,33.3577624912928,126.294376770018
씨유제주애월한담점,편의점,제주특별자치도,제주시,33.4621770556433,126.312270064947
카페밀에드,카페,제주특별자치도,제주시,33.5127783953194,126.510598144533
카페봄봄효돈점,카페,제주특별자치도,서귀포시,33.2635327308858,126.61705261804
지에스25조천상록점,편의점,제주특별자치도,제주시,33.5406741841164,126.639532178166
그리너리,카페,제주특별자치도,서귀포시,33.2615784925791,126.384151900227
보보,카페,제주특별자치도,서귀포시,33.2744323509091,126.65681673661
빽다방서귀포하원점,카페,제주특별자치도,서귀포시,33.2536511108436,126.461385835325
그레이그로브,카페,제주특별자치도,서귀포시,33.2258429850505,126.299814761203
지에스25제주세화,편의점,제주특별자치도,제주시,33.5247275779203,126.859068435763
시시소소,카페,제주특별자치도,제주시,33.472108034871,126.782813619406
리틀포레스트,카페,제주특별자치도,서귀포시,33.2448060643079,126.459283345251
비양놀,카페,제주특별자치도,제주시,33.4289801827669,126.263511120901
차걸신,카페,제주특별자치도,제주시,33.4977778949551,126.527362469177
씨유제주중문자청비점,편의점,제주특별자치도,서귀포시,33.2626202952836,126.426665635889
유앤유,카페,제주특별자치도,제주시,33.4851404541341,126.530497627233
GS서귀오션점,편의점,제주특별자치도,서귀포시,33.2462372933242,126.561780984812
모래알,카페,제주특별자치도,제주시,33.3945200720539,126.240832867829
지에스25예래자스름,편의점,제주특별자치도,서귀포시,33.2564440033873,126.401744582937
씨유서귀위미항점,편의점,제주특별자치도,서귀포시,33.2741619534846,126.656849995826
시인의집,카페,제주특별자치도,제주시,33.5359983386765,126.634545384803
씨유제주연화점,편의점,제주특별자치도,제주시,33.478102485759,126.490297727152
GS25제주세화점,편의점,제주특별자치도,제주시,33.5212742970494,126.85893410092
지에스25외도월대점,편의점,제주특별자치도,제주시,33.4923171731349,126.433452749568
우드앤카페,카페,제주특별자치도,제주시,33.346223246308,126.185564249823
지에스25구남,편의점,제주특별자치도,제주시,33.4881268706789,126.533451284093
봉성프리마,카페,제주특별자치도,제주시,33.4163363273652,126.311545791005
베르앤베르,카페,제주특별자치도,제주시,33.4944669878816,126.671812748097
서늘다방,카페,제주특별자치도,제주시,33.4590029242699,126.702355111576
빽다방서귀포,카페,제주특별자치도,서귀포시,33.2544648280816,126.560548740994
전농로의오후,카페,제주특별자치도,제주시,33.5045163493252,126.521245279184
채색,카페,제주특별자치도,제주시,33.489399336536,126.536177551486
비자림베리멍,카페,제주특별자치도,제주시,33.4920914639313,126.812818228808
